Postcode,Response,Error
6426,"[{""id"": 10201, ""description"": ""CORINTHIA WA 6426""}, {""id"": 16456, ""description"": ""GHOOLI WA 6426""}, {""id"": 13229, ""description"": ""HOLLETON WA 6426""}, {""id"": 2283, ""description"": ""MARVEL LOCH WA 6426""}, {""id"": 3263, ""description"": ""MOUNT HAMPTON WA 6426""}, {""id"": 3338, ""description"": ""MOUNT HOLLAND WA 6426""}, {""id"": 3355, ""description"": ""MOUNT JACKSON WA 6426""}, {""id"": 3114, ""description"": ""MOUNT PALMER WA 6426""}, {""id"": 1724, ""description"": ""PARKER RANGE WA 6426""}, {""id"": 6435, ""description"": ""SKELETON ROCK WA 6426""}, {""id"": 6648, ""description"": ""SOUTH YILGARN WA 6426""}, {""id"": 6630, ""description"": ""SOUTHERN CROSS WA 6426""}, {""id"": 4864, ""description"": ""TURKEY HILL WA 6426""}, {""id"": 5491, ""description"": ""YELLOWDINE WA 6426""}]",
6427,"[{""id"": 14243, ""description"": ""KOOLYANOBBING WA 6427""}]",
6428,"[{""id"": 11219, ""description"": ""BABAKIN WA 6428""}]",
6429,"[{""id"": 11577, ""description"": ""BOORABBIN WA 6429""}, {""id"": 8943, ""description"": ""BULLABULLING WA 6429""}, {""id"": 10322, ""description"": ""COOLGARDIE WA 6429""}, {""id"": 14161, ""description"": ""KARRAMINDIE WA 6429""}, {""id"": 2842, ""description"": ""LONDONDERRY WA 6429""}, {""id"": 3952, ""description"": ""MOUNT BURGES WA 6429""}, {""id"": 4959, ""description"": ""VICTORIA ROCK WA 6429""}, {""id"": 4315, ""description"": ""WALLAROO WA 6429""}]",
6430,"[{""id"": 11978, ""description"": ""BINDULI WA 6430""}, {""id"": 11858, ""description"": ""BROADWOOD WA 6430""}, {""id"": 13184, ""description"": ""HANNANS WA 6430""}, {""id"": 12683, ""description"": ""KALGOORLIE WA 6430""}, {""id"": 14149, ""description"": ""KARLKURLA WA 6430""}, {""id"": 13531, ""description"": ""LAMINGTON WA 6430""}, {""id"": 3598, ""description"": ""MULLINGAR WA 6430""}, {""id"": 1636, ""description"": ""PICCADILLY WA 6430""}, {""id"": 6212, ""description"": ""SOMERVILLE WA 6430""}, {""id"": 6330, ""description"": ""SOUTH KALGOORLIE WA 6430""}, {""id"": 4481, ""description"": ""WEST KALGOORLIE WA 6430""}, {""id"": 4486, ""description"": ""WEST LAMINGTON WA 6430""}, {""id"": 5760, ""description"": ""WILLIAMSTOWN WA 6430""}, {""id"": 5457, ""description"": ""YILKARI WA 6430""}]",
6431,"[{""id"": 11618, ""description"": ""BOORARA WA 6431""}, {""id"": 11669, ""description"": ""BROWN HILL WA 6431""}, {""id"": 9041, ""description"": ""BULONG WA 6431""}, {""id"": 14536, ""description"": ""EMU FLAT WA 6431""}, {""id"": 14752, ""description"": ""FEYSVILLE WA 6431""}, {""id"": 12749, ""description"": ""KANOWNA WA 6431""}, {""id"": 14234, ""description"": ""KOOKYNIE WA 6431""}, {""id"": 13592, ""description"": ""KURNALPI WA 6431""}, {""id"": 13580, ""description"": ""LAKEWOOD WA 6431""}, {""id"": 396, ""description"": ""ORA BANDA WA 6431""}, {""id"": 2031, ""description"": ""PLUMRIDGE LAKES WA 6431""}, {""id"": 7591, ""description"": ""TRAFALGAR WA 6431""}, {""id"": 4193, ""description"": ""WARBURTON WA 6431""}]",
6432,"[{""id"": 11427, ""description"": ""BOULDER WA 6432""}, {""id"": 14764, ""description"": ""FIMISTON WA 6432""}, {""id"": 6240, ""description"": ""SOUTH BOULDER WA 6432""}, {""id"": 4978, ""description"": ""VICTORY HEIGHTS WA 6432""}]",
6433,"[{""id"": 13185, ""description"": ""HANNANS PO WA 6433""}, {""id"": 12684, ""description"": ""KALGOORLIE DC WA 6433""}, {""id"": 12685, ""description"": ""KALGOORLIE PO WA 6433""}]",
6434,"[{""id"": 9427, ""description"": ""CUNDEELEE WA 6434""}, {""id"": 16196, ""description"": ""FORREST WA 6434""}, {""id"": 1729, ""description"": ""PARKESTON WA 6434""}, {""id"": 1120, ""description"": ""RAWLINNA WA 6434""}, {""id"": 5519, ""description"": ""ZANTHUS WA 6434""}]",
6435,[],
6436,"[{""id"": 2556, ""description"": ""MENZIES WA 6436""}, {""id"": 4687, ""description"": ""ULARRING WA 6436""}]",
6437,"[{""id"": 13936, ""description"": ""LEINSTER WA 6437""}, {""id"": 6463, ""description"": ""SIR SAMUEL WA 6437""}]",
6438,"[{""id"": 13507, ""description"": ""LAKE DARLOT WA 6438""}, {""id"": 13763, ""description"": ""LEONORA WA 6438""}]",
6440,"[{""id"": 10358, ""description"": ""BANDYA WA 6440""}, {""id"": 10647, ""description"": ""BEADELL WA 6440""}, {""id"": 10173, ""description"": ""COSMO NEWBERY WA 6440""}, {""id"": 13564, ""description"": ""LAKE WELLS WA 6440""}, {""id"": 13946, ""description"": ""LAVERTON WA 6440""}, {""id"": 520, ""description"": ""NEALE WA 6440""}]",
6442,"[{""id"": 12779, ""description"": ""KAMBALDA EAST WA 6442""}, {""id"": 12780, ""description"": ""KAMBALDA WEST WA 6442""}]",
6443,"[{""id"": 10547, ""description"": ""BALLADONIA WA 6443""}, {""id"": 9296, ""description"": ""CAIGUNA WA 6443""}, {""id"": 10047, ""description"": ""COCKLEBIDDY WA 6443""}, {""id"": 15456, ""description"": ""DUNDAS WA 6443""}, {""id"": 14574, ""description"": ""EUCLA WA 6443""}, {""id"": 16258, ""description"": ""FRASER RANGE WA 6443""}, {""id"": 13343, ""description"": ""HIGGINSVILLE WA 6443""}, {""id"": 3093, ""description"": ""MADURA WA 6443""}, {""id"": 3574, ""description"": ""MUNDRABILLA WA 6443""}, {""id"": 787, ""description"": ""NORSEMAN WA 6443""}, {""id"": 5703, ""description"": ""WIDGIEMOOLTHA WA 6443""}]",
6445,"[{""id"": 885, ""description"": ""NORTH CASCADE WA 6445""}, {""id"": 7179, ""description"": ""SALMON GUMS WA 6445""}]",
6446,"[{""id"": 15958, ""description"": ""GRASS PATCH WA 6446""}]",
6447,"[{""id"": 2628, ""description"": ""LORT RIVER WA 6447""}, {""id"": 3137, ""description"": ""MOUNT NEY WA 6447""}, {""id"": 7184, ""description"": ""SCADDAN WA 6447""}, {""id"": 5992, ""description"": ""WITTENOOM HILLS WA 6447""}]",
6448,"[{""id"": 16495, ""description"": ""GIBSON WA 6448""}]",
6450,"[{""id"": 10357, ""description"": ""BANDY CREEK WA 6450""}, {""id"": 10666, ""description"": ""BEAUMONT WA 6450""}, {""id"": 11449, ""description"": ""BOYATUP WA 6450""}, {""id"": 8424, ""description"": ""CAPE LE GRAND WA 6450""}, {""id"": 8305, ""description"": ""CASCADE WA 6450""}, {""id"": 8396, ""description"": ""CASTLETOWN WA 6450""}, {""id"": 8671, ""description"": ""CHADWICK WA 6450""}, {""id"": 9923, ""description"": ""CONDINGUP WA 6450""}, {""id"": 10339, ""description"": ""COOMALBIDGUP WA 6450""}, {""id"": 9805, ""description"": ""DALYUP WA 6450""}, {""id"": 15285, ""description"": ""EAST MUNGLINUP WA 6450""}, {""id"": 14616, ""description"": ""ESPERANCE WA 6450""}, {""id"": 12936, ""description"": ""HOWICK WA 6450""}, {""id"": 2581, ""description"": ""MERIVALE WA 6450""}, {""id"": 3747, ""description"": ""MONJINGUP WA 6450""}, {""id"": 3492, ""description"": ""MUNGLINUP WA 6450""}, {""id"": 692, ""description"": ""MYRUP WA 6450""}, {""id"": 636, ""description"": ""NERIDUP WA 6450""}, {""id"": 219, ""description"": ""NULSEN WA 6450""}, {""id"": 2043, ""description"": ""PINK LAKE WA 6450""}, {""id"": 6453, ""description"": ""SINCLAIR WA 6450""}, {""id"": 4517, ""description"": ""WEST BEACH WA 6450""}, {""id"": 6086, ""description"": ""WINDABOUT WA 6450""}]",
6452,"[{""id"": 8811, ""description"": ""BURAMINYA WA 6452""}, {""id"": 8460, ""description"": ""CAPE ARID WA 6452""}, {""id"": 12522, ""description"": ""ISRAELITE BAY WA 6452""}]",
6460,"[{""id"": 15576, ""description"": ""GOOMALLING WA 6460""}, {""id"": 12601, ""description"": ""HULONGINE WA 6460""}, {""id"": 14163, ""description"": ""KARRANADGIN WA 6460""}, {""id"": 4667, ""description"": ""UCARTY WEST WA 6460""}, {""id"": 4291, ""description"": ""WALYORMOURING WA 6460""}]",
6461,"[{""id"": 15017, ""description"": ""DOWERIN WA 6461""}, {""id"": 14245, ""description"": ""KOOMBERKINE WA 6461""}]",
6462,"[{""id"": 13410, ""description"": ""HINDMARSH WA 6462""}, {""id"": 3856, ""description"": ""MINNIVALE WA 6462""}, {""id"": 4666, ""description"": ""UCARTY WA 6462""}]",
6463,"[{""id"": 12130, ""description"": ""BENJABERRING WA 6463""}]",
6465,"[{""id"": 2966, ""description"": ""MANMANNING WA 6465""}]",
6466,"[{""id"": 9292, ""description"": ""CADOUX WA 6466""}]",
6467,"[{""id"": 8810, ""description"": ""BURAKIN WA 6467""}]",
6468,"[{""id"": 15746, ""description"": ""GOODLANDS WA 6468""}, {""id"": 12737, ""description"": ""KALANNIE WA 6468""}, {""id"": 1649, ""description"": ""PETRUDOR WA 6468""}]",
6470,"[{""id"": 13624, ""description"": ""KULJA WA 6470""}]",
6472,"[{""id"": 10737, ""description"": ""BEACON WA 6472""}, {""id"": 11998, ""description"": ""BIMBIJY WA 6472""}, {""id"": 10000, ""description"": ""CLEARY WA 6472""}, {""id"": 14105, ""description"": ""KARROUN HILL WA 6472""}, {""id"": 3536, ""description"": ""MOUROUBRA WA 6472""}, {""id"": 1536, ""description"": ""REMLAP WA 6472""}, {""id"": 8075, ""description"": ""TAMPU WA 6472""}]",
6473,"[{""id"": 137, ""description"": ""NORTH WIALKI WA 6473""}, {""id"": 5749, ""description"": ""WIALKI WA 6473""}]",
6475,"[{""id"": 10531, ""description"": ""BADGERIN ROCK WA 6475""}, {""id"": 11616, ""description"": ""BOORALAMING WA 6475""}, {""id"": 15097, ""description"": ""DUKIN WA 6475""}, {""id"": 14332, ""description"": ""KOORDA WA 6475""}, {""id"": 13475, ""description"": ""LAKE MARGARETTE WA 6475""}, {""id"": 3642, ""description"": ""MOLLERIN WA 6475""}, {""id"": 956, ""description"": ""NEWCARLBEON WA 6475""}]",
6476,"[{""id"": 16059, ""description"": ""GABBIN WA 6476""}]",
6477,"[{""id"": 12047, ""description"": ""BENCUBBIN WA 6477""}, {""id"": 4443, ""description"": ""WELBUNGIN WA 6477""}]",
6479,"[{""id"": 10475, ""description"": ""BARBALIN WA 6479""}, {""id"": 12252, ""description"": ""BONNIE ROCK WA 6479""}, {""id"": 9813, ""description"": ""DANDANNING WA 6479""}, {""id"": 14630, ""description"": ""ELACHBUTTING WA 6479""}, {""id"": 14150, ""description"": ""KARLONING WA 6479""}, {""id"": 13493, ""description"": ""LAKE BROWN WA 6479""}, {""id"": 3501, ""description"": ""MUKINBUDIN WA 6479""}, {""id"": 4635, ""description"": ""WATTONING WA 6479""}, {""id"": 5793, ""description"": ""WILGOYNE WA 6479""}]",
6480,"[{""id"": 206, ""description"": ""NUKARNI WA 6480""}]",
6484,"[{""id"": 9026, ""description"": ""BULLFINCH WA 6484""}, {""id"": 14498, ""description"": ""ENNUIN WA 6484""}, {""id"": 13508, ""description"": ""LAKE DEBORAH WA 6484""}]",
6485,"[{""id"": 9502, ""description"": ""COWCOWING WA 6485""}, {""id"": 14326, ""description"": ""KORRELOCKING WA 6485""}, {""id"": 651, ""description"": ""NALKAIN WA 6485""}, {""id"": 625, ""description"": ""NEMBUDDING WA 6485""}, {""id"": 5200, ""description"": ""WYALKATCHEM WA 6485""}]",
6487,"[{""id"": 143, ""description"": ""NORTH YELBENI WA 6487""}, {""id"": 6647, ""description"": ""SOUTH YELBENI WA 6487""}, {""id"": 5483, ""description"": ""YELBENI WA 6487""}]",
6488,"[{""id"": 190, ""description"": ""NORTH TRAYNING WA 6488""}, {""id"": 6636, ""description"": ""SOUTH TRAYNING WA 6488""}, {""id"": 4827, ""description"": ""TRAYNING WA 6488""}]",
6489,"[{""id"": 13617, ""description"": ""KUNUNOPPIN WA 6489""}, {""id"": 846, ""description"": ""NORTH KUNUNOPPIN WA 6489""}, {""id"": 6307, ""description"": ""SOUTH KUNUNOPPIN WA 6489""}]",
6490,"[{""id"": 8865, ""description"": ""BURRAN ROCK WA 6490""}, {""id"": 8685, ""description"": ""CHANDLER WA 6490""}, {""id"": 14629, ""description"": ""ELABBIN WA 6490""}, {""id"": 13611, ""description"": ""KWELKAN WA 6490""}, {""id"": 44, ""description"": ""NUNGARIN WA 6490""}, {""id"": 8223, ""description"": ""TALGOMINE WA 6490""}]",
6501,"[{""id"": 3550, ""description"": ""MUCHEA WA 6501""}]",
6502,"[{""id"": 11976, ""description"": ""BINDOON WA 6502""}, {""id"": 11977, ""description"": ""BINDOON TRAINING AREA WA 6502""}]",
6503,"[{""id"": 10410, ""description"": ""BAMBUN WA 6503""}, {""id"": 10706, ""description"": ""BEERMULLAH WA 6503""}, {""id"": 11535, ""description"": ""BOONANARRING WA 6503""}, {""id"": 11813, ""description"": ""BREERA WA 6503""}, {""id"": 10298, ""description"": ""COONABIDGEE WA 6503""}, {""id"": 9495, ""description"": ""COWALLA WA 6503""}, {""id"": 9342, ""description"": ""CULLALLA WA 6503""}, {""id"": 16512, ""description"": ""GINGIN WA 6503""}, {""id"": 16513, ""description"": ""GINGINUP WA 6503""}, {""id"": 15952, ""description"": ""GRANVILLE WA 6503""}, {""id"": 13755, ""description"": ""LENNARD BROOK WA 6503""}, {""id"": 3760, ""description"": ""MINDARRA WA 6503""}, {""id"": 4012, ""description"": ""MOONDAH WA 6503""}, {""id"": 4116, ""description"": ""MOORE RIVER NATIONAL PARK WA 6503""}, {""id"": 3553, ""description"": ""MUCKENBURRA WA 6503""}, {""id"": 539, ""description"": ""NEERGABBY WA 6503""}, {""id"": 408, ""description"": ""ORANGE SPRINGS WA 6503""}, {""id"": 1294, ""description"": ""RED GULLY WA 6503""}, {""id"": 4364, ""description"": ""WANERIE WA 6503""}, {""id"": 5478, ""description"": ""YEAL WA 6503""}]",
6504,"[{""id"": 4057, ""description"": ""MOOLIABEENEE WA 6504""}]",
6505,"[{""id"": 4357, ""description"": ""WANNAMAL WA 6505""}]",
6506,"[{""id"": 3627, ""description"": ""MOGUMBER WA 6506""}]",
6507,"[{""id"": 8404, ""description"": ""CATABY WA 6507""}, {""id"": 10324, ""description"": ""COOLJARLOO WA 6507""}, {""id"": 9814, ""description"": ""DANDARAGAN WA 6507""}, {""id"": 3808, ""description"": ""MIMEGARRA WA 6507""}, {""id"": 1550, ""description"": ""REGANS FORD WA 6507""}, {""id"": 5469, ""description"": ""YATHROO WA 6507""}]",
6509,"[{""id"": 15675, ""description"": ""GLENTROMIE WA 6509""}, {""id"": 942, ""description"": ""NEW NORCIA WA 6509""}, {""id"": 4936, ""description"": ""WADDINGTON WA 6509""}, {""id"": 5628, ""description"": ""YARAWINDAH WA 6509""}]",
6510,"[{""id"": 10476, ""description"": ""BARBERTON WA 6510""}, {""id"": 12099, ""description"": ""BERKSHIRE VALLEY WA 6510""}, {""id"": 16497, ""description"": ""GILLINGARRA WA 6510""}, {""id"": 14246, ""description"": ""KOOJAN WA 6510""}, {""id"": 4036, ""description"": ""MOORA WA 6510""}, {""id"": 5013, ""description"": ""WALEBING WA 6510""}]",
6511,"[{""id"": 8700, ""description"": ""CERVANTES WA 6511""}]",
6512,"[{""id"": 10318, ""description"": ""COOMBERDALE WA 6512""}, {""id"": 656, ""description"": ""NAMBAN WA 6512""}]",
6513,"[{""id"": 15849, ""description"": ""GUNYIDI WA 6513""}, {""id"": 4531, ""description"": ""WATHEROO WA 6513""}]",
6514,"[{""id"": 15929, ""description"": ""GREEN HEAD WA 6514""}, {""id"": 13918, ""description"": ""LEEMAN WA 6514""}]",
6515,"[{""id"": 10153, ""description"": ""COOROW WA 6515""}, {""id"": 14675, ""description"": ""EGANU WA 6515""}, {""id"": 2244, ""description"": ""MARCHAGEE WA 6515""}, {""id"": 4937, ""description"": ""WADDY FOREST WA 6515""}]",
6516,"[{""id"": 12715, ""description"": ""JURIEN BAY WA 6516""}]",
6517,"[{""id"": 8502, ""description"": ""CARNAMAH WA 6517""}]",
6518,"[{""id"": 14548, ""description"": ""ENEABBA WA 6518""}, {""id"": 4204, ""description"": ""WARRADARGE WA 6518""}]",
6519,"[{""id"": 11254, ""description"": ""ARRINO WA 6519""}, {""id"": 11160, ""description"": ""ARROWSMITH EAST WA 6519""}, {""id"": 15087, ""description"": ""DUDAWA WA 6519""}, {""id"": 12719, ""description"": ""KADATHINNI WA 6519""}, {""id"": 7334, ""description"": ""THREE SPRINGS WA 6519""}, {""id"": 5968, ""description"": ""WOMARDEN WA 6519""}]",
6521,"[{""id"": 10534, ""description"": ""BADGINGARRA WA 6521""}, {""id"": 11639, ""description"": ""BOOTHENDARRA WA 6521""}, {""id"": 15817, ""description"": ""GREY WA 6521""}, {""id"": 13439, ""description"": ""HILL RIVER WA 6521""}, {""id"": 664, ""description"": ""NAMBUNG WA 6521""}]",
6522,"[{""id"": 9009, ""description"": ""BUNDANOON WA 6522""}, {""id"": 13204, ""description"": ""HOLMWOOD WA 6522""}, {""id"": 12657, ""description"": ""IKEWA WA 6522""}, {""id"": 2781, ""description"": ""LOCKIER WA 6522""}, {""id"": 3768, ""description"": ""MINGENEW WA 6522""}, {""id"": 4121, ""description"": ""MOORIARY WA 6522""}, {""id"": 3948, ""description"": ""MOUNT BUDD WA 6522""}, {""id"": 711, ""description"": ""NANGETTY WA 6522""}, {""id"": 5577, ""description"": ""YANDANOOKA WA 6522""}, {""id"": 5678, ""description"": ""YARRAGADEE WA 6522""}]",
6525,"[{""id"": 10924, ""description"": ""ALLANOOKA WA 6525""}, {""id"": 11253, ""description"": ""ARROWSMITH WA 6525""}, {""id"": 12253, ""description"": ""BONNIEFIELD WA 6525""}, {""id"": 11564, ""description"": ""BOOKARA WA 6525""}, {""id"": 15223, ""description"": ""DONGARA WA 6525""}, {""id"": 12443, ""description"": ""IRWIN WA 6525""}, {""id"": 3790, ""description"": ""MILO WA 6525""}, {""id"": 3980, ""description"": ""MOUNT ADAMS WA 6525""}, {""id"": 3343, ""description"": ""MOUNT HORNER WA 6525""}, {""id"": 1924, ""description"": ""PORT DENISON WA 6525""}, {""id"": 6671, ""description"": ""SPRINGFIELD WA 6525""}, {""id"": 5662, ""description"": ""YARDARINO WA 6525""}]",
6528,"[{""id"": 3337, ""description"": ""MOUNT HILL WA 6528""}, {""id"": 6318, ""description"": ""SOUTH GREENOUGH WA 6528""}, {""id"": 4985, ""description"": ""WALKAWAY WA 6528""}]",
6530,"[{""id"": 10830, ""description"": ""BEACHLANDS WA 6530""}, {""id"": 12158, ""description"": ""BERESFORD WA 6530""}, {""id"": 12207, ""description"": ""BLUFF POINT WA 6530""}, {""id"": 16462, ""description"": ""GERALDTON WA 6530""}, {""id"": 13279, ""description"": ""HOUTMAN ABROLHOS WA 6530""}, {""id"": 14151, ""description"": ""KARLOO WA 6530""}, {""id"": 3049, ""description"": ""MAHOMETS FLATS WA 6530""}, {""id"": 2363, ""description"": ""MERU WA 6530""}, {""id"": 4011, ""description"": ""MORESBY WA 6530""}, {""id"": 3228, ""description"": ""MOUNT TARCOOLA WA 6530""}, {""id"": 1154, ""description"": ""RANGEWAY WA 6530""}, {""id"": 6610, ""description"": ""SPALDING WA 6530""}, {""id"": 7995, ""description"": ""STRATHALBYN WA 6530""}, {""id"": 7786, ""description"": ""SUNSET BEACH WA 6530""}, {""id"": 8136, ""description"": ""TARCOOLA BEACH WA 6530""}, {""id"": 5152, ""description"": ""UTAKARRA WA 6530""}, {""id"": 5014, ""description"": ""WAGGRAKINE WA 6530""}, {""id"": 4390, ""description"": ""WANDINA WA 6530""}, {""id"": 4600, ""description"": ""WEBBERTON WA 6530""}, {""id"": 4468, ""description"": ""WEST END WA 6530""}, {""id"": 6048, ""description"": ""WONTHELLA WA 6530""}, {""id"": 5391, ""description"": ""WOORREE WA 6530""}]",
6531,"[{""id"": 16461, ""description"": ""GERALDTON PO WA 6531""}]",
6532,"[{""id"": 11111, ""description"": ""AJANA WA 6532""}, {""id"": 11995, ""description"": ""BINNU WA 6532""}, {""id"": 11638, ""description"": ""BOOTENAL WA 6532""}, {""id"": 11881, ""description"": ""BRINGO WA 6532""}, {""id"": 8992, ""description"": ""BULLER WA 6532""}, {""id"": 8861, ""description"": ""BURMA ROAD WA 6532""}, {""id"": 8464, ""description"": ""CAPE BURNEY WA 6532""}, {""id"": 8336, ""description"": ""CARRARANG WA 6532""}, {""id"": 10036, ""description"": ""COBURN WA 6532""}, {""id"": 10286, ""description"": ""COOLCALALAYA WA 6532""}, {""id"": 9614, ""description"": ""DARTMOOR WA 6532""}, {""id"": 9676, ""description"": ""DEEPDALE WA 6532""}, {""id"": 15160, ""description"": ""DINDILOA WA 6532""}, {""id"": 15123, ""description"": ""DRUMMOND COVE WA 6532""}, {""id"": 15509, ""description"": ""DURAWAH WA 6532""}, {""id"": 15315, ""description"": ""EAST CHAPMAN WA 6532""}, {""id"": 15287, ""description"": ""EAST NABAWA WA 6532""}, {""id"": 15378, ""description"": ""EAST YUNA WA 6532""}, {""id"": 14741, ""description"": ""ELLENDALE WA 6532""}, {""id"": 14512, ""description"": ""ERADU WA 6532""}, {""id"": 14513, ""description"": ""ERADU SOUTH WA 6532""}, {""id"": 14920, ""description"": ""EURARDY WA 6532""}, {""id"": 16491, ""description"": ""GEORGINA WA 6532""}, {""id"": 16383, ""description"": ""GLENFIELD WA 6532""}, {""id"": 16034, ""description"": ""GREENOUGH WA 6532""}, {""id"": 13078, ""description"": ""HAMELIN POOL WA 6532""}, {""id"": 13337, ""description"": ""HICKETY WA 6532""}, {""id"": 13286, ""description"": ""HOWATHARRA WA 6532""}, {""id"": 14276, ""description"": ""KOJARENA WA 6532""}, {""id"": 2315, ""description"": ""MARRAH WA 6532""}, {""id"": 2196, ""description"": ""MEADOW WA 6532""}, {""id"": 3852, ""description"": ""MINNENOOKA WA 6532""}, {""id"": 4034, ""description"": ""MOONYOONOOKA WA 6532""}, {""id"": 3237, ""description"": ""MOUNT ERIN WA 6532""}, {""id"": 700, ""description"": ""NABAWA WA 6532""}, {""id"": 753, ""description"": ""NANSON WA 6532""}, {""id"": 770, ""description"": ""NARALING WA 6532""}, {""id"": 723, ""description"": ""NARNGULU WA 6532""}, {""id"": 741, ""description"": ""NARRA TARRA WA 6532""}, {""id"": 641, ""description"": ""NERREN NERREN WA 6532""}, {""id"": 811, ""description"": ""NOLBA WA 6532""}, {""id"": 893, ""description"": ""NORTH ERADU WA 6532""}, {""id"": 158, ""description"": ""NORTHERN GULLY WA 6532""}, {""id"": 19, ""description"": ""OAKAJEE WA 6532""}, {""id"": 1383, ""description"": ""ROCKWELL WA 6532""}, {""id"": 6733, ""description"": ""RUDDS GULLY WA 6532""}, {""id"": 7145, ""description"": ""SANDSPRINGS WA 6532""}, {""id"": 6649, ""description"": ""SOUTH YUNA WA 6532""}, {""id"": 8055, ""description"": ""TAMALA WA 6532""}, {""id"": 7679, ""description"": ""TIBRADDEN WA 6532""}, {""id"": 7549, ""description"": ""TOOLONGA WA 6532""}, {""id"": 5165, ""description"": ""VALENTINE WA 6532""}, {""id"": 4374, ""description"": ""WANDANA WA 6532""}, {""id"": 4519, ""description"": ""WEST BINNU WA 6532""}, {""id"": 5896, ""description"": ""WHITE PEAK WA 6532""}, {""id"": 5753, ""description"": ""WICHERINA WA 6532""}, {""id"": 5725, ""description"": ""WICHERINA SOUTH WA 6532""}, {""id"": 5453, ""description"": ""YETNA WA 6532""}, {""id"": 5508, ""description"": ""YUNA WA 6532""}]",
